game,rl_player,rl_team,winner,turns,capped,score_a,score_b,total_reward,avg_reward_recent,win_rate_recent,policy_loss,entropy,avg_selected_action_prob,grad_norm,weight_delta_norm,learning_rate,epsilon,temperature,decisions,explored_actions,sampled_actions,greedy_actions,checkpoint_path,eval_win_rate,eval_avg_reward,warning
3111,2,A,B,247,False,4,8,-522.62109375,-136.11592968749994,0.37,0.9165049195289612,0.710326075553894,0.6002108389511704,8.964756659414146,0.00017404506584309238,1e-05,0.1,1.0,24,2,22,0,,,,
3112,3,B,A,473,False,8,5,-571.0421875000001,-137.03245312499996,0.37,10.504040718078613,0.5496591329574585,0.7409393441541172,16.19826891777031,0.0001888951780119255,1e-05,0.1,1.0,52,3,49,0,,,,
3113,0,A,B,268,False,4,8,-512.70546875,-137.00942187499996,0.37,-40.38666915893555,0.5050699710845947,0.6499440681154359,86.78974053369635,0.00020707028637095652,1e-05,0.1,1.0,24,5,19,0,,,,
3114,1,B,B,251,False,4,8,529.275,-136.38726562499997,0.37,32.26213073730469,0.4552169144153595,0.6886680566591773,69.15687974381784,0.00023180263229491204,1e-05,0.1,1.0,39,4,35,0,,,,
3115,2,A,B,239,False,7,8,-477.42421874999997,-135.71561718749996,0.37,5.608201026916504,0.525880753993988,0.6971898671144094,30.697376831902137,0.0002123717938515555,1e-05,0.1,1.0,39,2,37,0,,,,
3116,3,B,B,319,False,6,8,519.0906249999999,-125.71296874999996,0.38,-4.817090034484863,0.5687071681022644,0.6541908999179974,28.20464064980913,0.00019598437231811307,1e-05,0.1,1.0,36,4,32,0,,,,
3117,0,A,B,229,False,5,8,-495.2953125,-125.79135937499997,0.38,-5.456248760223389,0.5698532462120056,0.6965124382189026,9.4762081855306,0.00017490557433158622,1e-05,0.1,1.0,27,6,21,0,,,,
3118,1,B,A,231,False,8,6,-494.371875,-135.68807812499998,0.37,-29.54690933227539,0.6847918629646301,0.5868513262407349,61.80187108265698,0.00017715862752256867,1e-05,0.1,1.0,33,4,29,0,,,,
3119,2,A,B,298,False,6,8,-504.75390625,-135.6414140625,0.37,14.634502410888672,0.5738717317581177,0.6338897810770583,69.5106776249606,0.00017765391690734126,1e-05,0.1,1.0,46,3,43,0,,,,
3120,3,B,A,314,False,8,5,-522.0625,-135.783625,0.37,-14.54289722442627,0.6168516874313354,0.580622414899613,42.10376852672205,0.000189395262376683,1e-05,0.1,1.0,33,4,29,0,,,,
3121,0,A,B,236,False,5,8,-513.51796875,-146.3029453125,0.36,9.761731147766113,0.6604481935501099,0.6445693601495944,39.43603822228795,0.0001814985899460505,1e-05,0.1,1.0,26,2,24,0,,,,
3122,1,B,A,274,False,8,6,-518.2015625,-146.4326953125,0.36,-12.077055931091309,0.642021894454956,0.6308007963203927,28.4178050657603,0.00016227901925370948,1e-05,0.1,1.0,37,4,33,0,,,,
3123,2,A,A,322,False,8,7,497.35,-146.6338828125,0.36,-6.73818302154541,0.4509257674217224,0.6727354983883738,66.31792958725705,0.00014666932012100622,1e-05,0.1,1.0,47,9,38,0,,,,
3124,3,B,A,391,False,8,4,-544.7257812500001,-146.761046875,0.36,-28.926677703857422,0.5293001532554626,0.6201160557914612,42.38829942917448,0.00015495309287311205,1e-05,0.1,1.0,43,4,39,0,,,,
3125,0,A,B,272,False,7,8,-509.5359375,-156.81981249999998,0.35,19.45196533203125,0.3428454101085663,0.6758268243237814,28.863995922009785,0.00013883214842130167,1e-05,0.1,1.0,33,7,26,0,,,,
3126,1,B,B,323,False,6,8,497.5078125,-146.26446875,0.36,31.437637329101562,0.535233736038208,0.551240136295459,62.40068920466564,0.0001383019971533698,1e-05,0.1,1.0,38,6,32,0,,,,
3127,2,A,B,497,False,7,8,-511.4109375,-146.27193750000004,0.36,-19.34742546081543,0.5177067518234253,0.6848592477203501,46.30614403389373,0.0001519811492016553,1e-05,0.1,1.0,49,5,44,0,,,,
3128,3,B,A,293,False,8,7,-483.003125,-145.93892968749998,0.36,-1.9078688621520996,0.41660866141319275,0.7429492412432933,20.99503100763515,0.0001661202072748098,1e-05,0.1,1.0,31,4,27,0,,,,
3129,0,A,B,236,False,2,8,-537.2375000000001,-146.23438281249997,0.36,6.423741817474365,0.5104168653488159,0.731095288791472,15.656283037355996,0.00017265778611518653,1e-05,0.1,1.0,21,3,18,0,,,,
3130,1,B,B,379,False,6,8,490.178125,-136.3094765625,0.37,-2.485802412033081,0.463345468044281,0.662274527272154,67.67808846874446,0.0001779512272810672,1e-05,0.1,1.0,50,6,44,0,,,,
3131,2,A,A,424,False,8,7,487.2546875,-126.51015625,0.38,6.6643571853637695,0.5569770932197571,0.6800912024139256,113.72439083302118,0.0002201511637374255,1e-05,0.1,1.0,54,5,49,0,,,,
3132,3,B,B,228,False,3,8,526.80625,-126.43351562500001,0.38,-2.7259275913238525,0.5446572303771973,0.6593799446272897,17.36743458923809,0.00020020743410383026,1e-05,0.1,1.0,24,2,22,0,,,,
3133,0,A,A,334,False,8,7,490.99999999999994,-126.33359374999996,0.38,-20.800777435302734,0.35722842812538147,0.8167803359053667,46.51562583131335,0.00019362702214217347,1e-05,0.1,1.0,36,1,35,0,,,,
3134,1,B,A,396,False,8,7,-518.3820312500001,-126.6070859375,0.38,3.762113094329834,0.5096253752708435,0.7015777696156874,15.466468466303185,0.0001901207992409322,1e-05,0.1,1.0,40,3,37,0,,,,
3135,2,A,A,362,False,8,7,517.8890625,-116.3674296875,0.39,-37.934478759765625,0.36075034737586975,0.7493839749493729,67.04310793923906,0.0004184903527241934,1e-05,0.1,1.0,50,5,45,0,,,,
3136,3,B,A,364,False,8,7,-525.5421875,-116.31074218750001,0.39,9.324009895324707,0.5345610976219177,0.7085525607492061,34.48698141918143,0.00038790433168028036,1e-05,0.1,1.0,47,3,44,0,,,,
3137,0,A,A,498,False,8,7,480.4078125,-106.40532812500001,0.4,11.249835014343262,0.4612850546836853,0.6637055451137734,56.87859798130508,0.0003583924963489,1e-05,0.1,1.0,69,7,62,0,,,,
3138,1,B,A,296,False,8,7,-515.5124999999999,-116.75442187500002,0.39,13.570870399475098,0.28282681107521057,0.7705435732010357,19.814763143468923,0.0003228605916619033,1e-05,0.1,1.0,20,5,15,0,,,,
3139,2,A,B,304,False,6,8,-514.54921875,-116.78809375000003,0.39,29.884252548217773,0.47514691948890686,0.6733099653146992,40.58338935920209,0.00030958380491578435,1e-05,0.1,1.0,50,4,46,0,,,,
3140,3,B,A,334,False,8,5,-521.10703125,-127.09267968750002,0.38,1.4779586791992188,0.7885668277740479,0.578299155340597,27.15518155751431,0.00027843624414909587,1e-05,0.1,1.0,39,5,34,0,,,,
3141,0,A,B,255,False,7,8,-485.5609375,-137.08021093750003,0.37,-1.7706658840179443,0.5242162346839905,0.718146546036005,22.110615940985667,0.0002537633411707544,1e-05,0.1,1.0,25,2,23,0,,,,
3142,1,B,A,367,False,8,6,-523.25390625,-147.41328125,0.36,-13.18333625793457,0.46773919463157654,0.6769018663462705,41.06273285496384,0.0002410253498123985,1e-05,0.1,1.0,40,6,34,0,,,,
3143,2,A,A,497,False,8,7,465.7874999999999,-147.84495312499996,0.36,-28.383995056152344,0.5582451224327087,0.6678327575901436,91.75736867704966,0.00027082876165247647,1e-05,0.1,1.0,76,8,68,0,,,,
3144,3,B,A,260,False,8,4,-537.5171875,-158.21828124999993,0.35,10.95758056640625,0.547311007976532,0.5784148683187259,40.76853029722209,0.0002650045224091454,1e-05,0.1,1.0,27,2,25,0,,,,
3145,0,A,B,529,False,7,8,-571.0609375,-158.84587499999995,0.35,-34.96646499633789,0.4708386957645416,0.7334389781786336,53.03715397643261,0.0002547341106645285,1e-05,0.1,1.0,45,4,41,0,,,,
3146,1,B,A,302,False,8,7,-517.63125,-158.81390625,0.35,8.107203483581543,0.4112693965435028,0.7391952821635641,36.53760868692778,0.00024087997121407427,1e-05,0.1,1.0,32,1,31,0,,,,
3147,2,A,B,283,False,4,8,-553.85,-159.01845312500004,0.35,9.984579086303711,0.6509973406791687,0.6064281509308401,40.78920385166842,0.00024059457759139182,1e-05,0.1,1.0,38,2,36,0,,,,
3148,3,B,A,430,False,8,7,-508.4328125,-169.02524999999997,0.34,-32.241737365722656,0.396621435880661,0.6885550818151273,73.08665462026298,0.00025495218650184405,1e-05,0.1,1.0,56,9,47,0,,,,
3149,0,A,B,334,False,6,8,-510.2296875,-169.12581250000002,0.34,-11.124113082885742,0.4123823642730713,0.7345109324531992,24.730539944180283,0.00023958553619192894,1e-05,0.1,1.0,39,2,37,0,,,,
3150,1,B,B,224,False,5,8,513.0171875,-158.86714062500002,0.35,-0.5075885057449341,0.45886141061782837,0.7021233564186277,6.235046360196342,0.00021600535030550982,1e-05,0.1,1.0,33,3,30,0,,,,
3151,2,A,B,296,False,4,8,-524.46875,-159.00545312500003,0.35,-18.588327407836914,0.48601236939430237,0.6551866572310701,33.08139820153281,0.00020033731265468345,1e-05,0.1,1.0,40,6,34,0,,,,
3152,3,B,B,325,False,7,8,503.425,-148.75223437500003,0.36,19.528406143188477,0.7020065784454346,0.5362115270876916,48.804781834548784,0.00022402098049336628,1e-05,0.1,1.0,36,6,30,0,,,,
3153,0,A,A,378,False,8,7,492.45,-148.88320312500002,0.36,-31.92906951904297,0.6278820037841797,0.6343194122370803,86.16432490643817,0.0002890592605957557,1e-05,0.1,1.0,49,4,45,0,,,,
3154,1,B,A,273,False,8,5,-516.7359375,-159.21435937500004,0.35,13.952479362487793,0.2716057300567627,0.8172266096115721,22.952904779118285,0.0002582899956049186,1e-05,0.1,1.0,21,2,19,0,,,,
3155,2,A,B,280,False,5,8,-516.2375,-159.3890234375,0.35,-24.299318313598633,0.5109603404998779,0.6346998387320142,66.57193395293635,0.00024171483933657696,1e-05,0.1,1.0,29,4,25,0,,,,
3156,3,B,B,352,False,5,8,503.5515625,-149.37496875,0.36,5.788320541381836,0.5339910984039307,0.6902976373622972,41.67873598986085,0.00023067801982301007,1e-05,0.1,1.0,41,3,38,0,,,,
3157,0,A,B,305,False,6,8,-511.525,-149.59098437499998,0.36,11.162212371826172,0.5435059666633606,0.6755765498484583,25.643675694062374,0.000203316713378791,1e-05,0.1,1.0,29,2,27,0,,,,
3158,1,B,B,277,False,6,8,528.55625,-138.9544296875,0.37,-4.781588554382324,0.5532459020614624,0.7090614423479723,19.65143288609956,0.000196118870759569,1e-05,0.1,1.0,23,1,22,0,,,,
3159,2,A,A,357,False,8,6,535.775,-128.6361015625,0.38,41.294578552246094,0.4309326708316803,0.708204230397393,137.33556243543666,0.00025646353148748744,1e-05,0.1,1.0,46,5,41,0,,,,
3160,3,B,B,279,False,4,8,530.9328125,-118.06161718749998,0.39,49.026344299316406,0.3746814727783203,0.6984090474896792,73.44793000602988,0.0002867532598342749,1e-05,0.1,1.0,35,4,31,0,,,,
3161,0,A,B,241,False,4,8,-511.278125,-128.3541640625,0.38,-2.2566287517547607,0.98834627866745,0.46178424552902775,25.346520538987196,0.000258704127163139,1e-05,0.1,1.0,30,2,28,0,,,,
3162,1,B,B,436,False,7,8,507.528125,-118.08746093749998,0.39,29.64863395690918,0.38538309931755066,0.6823120812274845,60.42757491256836,0.0002379057620373112,1e-05,0.1,1.0,53,8,45,0,,,,
3163,2,A,B,362,False,6,8,-532.30546875,-118.40009375,0.39,14.467778205871582,0.6623103022575378,0.6269584952087706,33.16008628402267,0.00021415903144317015,1e-05,0.1,1.0,38,4,34,0,,,,
3164,3,B,A,376,False,8,6,-527.41875,-128.83184375000002,0.38,-91.24400329589844,0.39364466071128845,0.6485840569545614,137.02040332068697,0.0002614773775431211,1e-05,0.1,1.0,49,8,41,0,,,,
3165,0,A,A,243,False,8,5,532.3984375,-128.6614375,0.38,1.6862081289291382,0.4906306564807892,0.7520110472105443,17.71821111533138,0.00023537048077902832,1e-05,0.1,1.0,32,1,31,0,,,,
3166,1,B,B,316,False,7,8,485.2328125,-118.64846874999999,0.39,6.829488754272461,0.5397400856018066,0.6452294572061578,39.454651663604864,0.00023303223133949938,1e-05,0.1,1.0,43,4,39,0,,,,
3167,2,A,A,355,False,8,5,527.190625,-108.43132812500002,0.4,24.81923484802246,0.35814663767814636,0.7294644683988402,42.4262196193299,0.0002154741466134404,1e-05,0.1,1.0,38,5,33,0,,,,
3168,3,B,B,355,False,6,8,500.87968750000005,-108.34392187499999,0.4,-18.755212783813477,0.42745885252952576,0.6671757548346733,44.280438520683774,0.00020425766088171782,1e-05,0.1,1.0,48,6,42,0,,,,
3169,0,A,B,337,False,5,8,-545.1296875,-108.50762500000002,0.4,-6.141021251678467,0.5276527404785156,0.7220603288973079,18.894888471888514,0.00018692676075260421,1e-05,0.1,1.0,34,1,33,0,,,,
3170,1,B,A,213,False,8,5,-505.94453125,-108.4528046875,0.4,2.5650575160980225,0.40158459544181824,0.7628879219604036,21.60307550836619,0.00017266112718931792,1e-05,0.1,1.0,24,0,24,0,,,,
3171,2,A,B,437,False,7,8,-496.05390625,-108.25800000000001,0.4,-1.398667812347412,0.4904842972755432,0.6909134915718329,46.16408737462965,0.00019455018377492422,1e-05,0.1,1.0,63,2,61,0,,,,
3172,3,B,B,273,False,5,8,530.8249999999999,-97.98745312500002,0.41,-0.311533123254776,0.3891558051109314,0.7131290073988826,32.417916515106214,0.00018292145744303105,1e-05,0.1,1.0,28,3,25,0,,,,
3173,0,A,A,256,False,8,5,519.675,-87.59656250000002,0.42,18.393356323242188,0.5308412909507751,0.6992131353294503,33.75420815373656,0.00018349929685096406,1e-05,0.1,1.0,36,1,35,0,,,,
3174,1,B,A,247,False,8,4,-521.9578125,-87.898875,0.42,-4.561503887176514,0.8469070196151733,0.5330911853276726,45.25403575436584,0.00018910824604238003,1e-05,0.1,1.0,30,5,25,0,,,,
3175,2,A,B,341,False,7,8,-503.31171875,-97.88600781250001,0.41,1.3587745428085327,0.4431445896625519,0.7282393914869144,11.92369695746501,0.0001763856442333923,1e-05,0.1,1.0,42,2,40,0,,,,
3176,3,B,B,555,False,6,8,474.74062499999997,-87.97828125,0.42,-5.486196517944336,0.4844932556152344,0.7007955771588644,48.59321859794961,0.00015963674180958425,1e-05,0.1,1.0,73,3,70,0,,,,
3177,0,A,A,414,False,8,7,476.0187499999999,-77.93431249999999,0.43,35.022090911865234,0.552321195602417,0.6554770957189161,82.05277481706229,0.00020208220783116254,1e-05,0.1,1.0,53,3,50,0,,,,
3178,1,B,B,455,False,7,8,474.42499999999995,-67.91196874999997,0.44,74.13072967529297,0.4840041697025299,0.6695315336910846,130.72163931906408,0.00029447840029531483,1e-05,0.1,1.0,38,3,35,0,,,,
3179,2,A,B,214,False,3,8,-550.79296875,-68.14873437500002,0.44,-22.218305587768555,0.6570215821266174,0.5964940767746022,79.7699475189722,0.00031703980473902555,1e-05,0.1,1.0,27,3,24,0,,,,
3180,3,B,A,317,False,8,6,-514.8953125,-78.30862499999996,0.43,-31.069475173950195,0.49403849244117737,0.6985300679173735,61.2573530862096,0.0002902183992557,1e-05,0.1,1.0,45,5,40,0,,,,
3181,0,A,B,479,False,7,8,-567.9164062499999,-88.85164843749999,0.42,-20.70096778869629,0.4495103061199188,0.6800962347792956,48.39451989684812,0.0002646759662823286,1e-05,0.1,1.0,52,3,49,0,,,,
3182,1,B,A,276,False,8,7,-496.21875,-88.737140625,0.42,7.526549339294434,0.46114763617515564,0.7066365668909074,60.73661521758558,0.00028189556783547856,1e-05,0.1,1.0,44,5,39,0,,,,
3183,2,A,B,395,False,7,8,-501.71875,-98.902125,0.41,43.7386360168457,0.5127480030059814,0.6900577767821106,60.667234593608065,0.00028410981343296416,1e-05,0.1,1.0,54,4,50,0,,,,
3184,3,B,A,382,False,8,6,-549.528125,-109.206390625,0.4,-12.515762329101562,0.4648286998271942,0.6814244395388024,26.532734105419486,0.00026670341372612413,1e-05,0.1,1.0,35,4,31,0,,,,
3185,0,A,A,349,False,8,6,499.1125,-98.77715625,0.41,19.380002975463867,0.5715410709381104,0.6468834634493019,49.35938190226626,0.0002685984109844588,1e-05,0.1,1.0,54,3,51,0,,,,
3186,1,B,A,354,False,8,5,-530.70546875,-99.09836718750003,0.41,25.30169105529785,0.5756229758262634,0.6160204529174065,45.64654748188819,0.0002498458202127852,1e-05,0.1,1.0,38,3,35,0,,,,
3187,2,A,A,395,False,8,7,487.41875,-99.2020078125,0.41,-41.926822662353516,0.47260183095932007,0.6618201027030732,110.71222217747304,0.0002660422614981743,1e-05,0.1,1.0,49,6,43,0,,,,
3188,3,B,B,311,False,6,8,502.553125,-88.918109375,0.42,4.228602409362793,0.48527196049690247,0.7162945118183509,24.04635060340369,0.00024092005497412523,1e-05,0.1,1.0,39,2,37,0,,,,
3189,0,A,A,422,False,8,7,488.37187499999993,-89.20120312499999,0.42,-8.068766593933105,0.5906818509101868,0.613458613729095,43.72695263107753,0.00022752514145636885,1e-05,0.1,1.0,62,7,55,0,,,,
3190,1,B,A,464,False,8,6,-521.7375,-88.92237499999999,0.42,14.296677589416504,0.5977696180343628,0.6392339744785568,43.76171400770056,0.00022243965422774165,1e-05,0.1,1.0,50,4,46,0,,,,
3191,2,A,B,269,False,6,8,-519.578125,-99.233234375,0.41,-15.721894264221191,0.6117677688598633,0.6673861642672512,39.100779362861694,0.00020847261589185313,1e-05,0.1,1.0,33,3,30,0,,,,
3192,3,B,A,258,False,8,6,-522.959375,-109.42506249999998,0.4,-2.7829902172088623,0.523643434047699,0.7403942529232271,13.569922910501502,0.0001897173970692813,1e-05,0.1,1.0,31,1,30,0,,,,
3193,0,A,B,219,False,5,8,-511.471875,-119.940859375,0.39,3.4857897758483887,0.48410215973854065,0.7247198636107373,18.62519609456407,0.00017797977766769845,1e-05,0.1,1.0,33,1,32,0,,,,
3194,1,B,B,336,False,6,8,514.5,-109.74933593749998,0.4,0.06934413313865662,0.46325331926345825,0.7086632661385617,36.258321697911015,0.00016900911511316598,1e-05,0.1,1.0,45,3,42,0,,,,
3195,2,A,B,283,False,7,8,-484.36562499999997,-119.6491171875,0.39,-13.160757064819336,0.5993690490722656,0.6338519986114285,28.100632646707027,0.00015783022418199472,1e-05,0.1,1.0,31,2,29,0,,,,
3196,3,B,A,316,False,8,6,-514.5875,-129.6475234375,0.38,-3.969740629196167,0.3669374883174896,0.7485117829249551,13.877112276701602,0.0001483171805725498,1e-05,0.1,1.0,24,2,22,0,,,,
3197,0,A,B,337,False,7,8,-519.64765625,-129.45607812499998,0.38,-7.65574312210083,0.4869714081287384,0.6677930591437716,17.570919109777556,0.00013463384537291498,1e-05,0.1,1.0,41,3,38,0,,,,
3198,1,B,B,263,False,7,8,505.51875,-119.03118749999997,0.39,-11.21124267578125,0.4182906746864319,0.7321852954035556,22.55865286395971,0.00012524570533311007,1e-05,0.1,1.0,27,1,26,0,,,,
3199,2,A,B,317,False,7,8,-517.73515625,-119.13366406249996,0.39,8.316534042358398,0.3276840150356293,0.7779508458538441,26.374597377286708,0.00012008223463794217,1e-05,0.1,1.0,42,1,41,0,,,,
3200,3,B,B,328,False,7,8,488.5328125,-119.24616406249999,0.39,4.516955852508545,0.31994882225990295,0.800412487259812,37.99274970887891,0.00012169486026402158,1e-05,0.1,1.0,44,4,40,0,,,,
3201,0,A,B,242,False,5,8,-507.01875,-129.59457031250003,0.38,-7.042209148406982,0.42580538988113403,0.7183206921507572,24.51284115120627,0.00011294570025670745,1e-05,0.1,1.0,29,6,23,0,,,,
3202,1,B,A,399,False,8,7,-507.05,-139.8065703125,0.37,-89.91250610351562,0.6620848178863525,0.6217225529110965,118.59268956856877,0.00014851278471824107,1e-05,0.1,1.0,49,4,45,0,,,,
3203,2,A,B,344,False,6,8,-520.696875,-150.2687578125,0.36,9.670388221740723,0.5984822511672974,0.6721702886632446,20.48187380829776,0.00015273610186267657,1e-05,0.1,1.0,33,3,30,0,,,,
3204,3,B,A,277,False,8,6,-495.3828125,-150.0561484375,0.36,11.44019889831543,0.4747047424316406,0.6805595719797556,40.77572409649576,0.00014842094180494406,1e-05,0.1,1.0,21,4,17,0,,,,
3205,0,A,B,277,False,6,8,-510.0015625,-150.1356015625,0.36,-2.8146815299987793,0.5845562219619751,0.675668994585673,13.568542331536753,0.00013460539542501084,1e-05,0.1,1.0,33,1,32,0,,,,
3206,1,B,B,313,False,7,8,513.8296875,-139.86108593749998,0.37,9.26523208618164,0.5771706104278564,0.6818386513429383,20.4122154601075,0.00011790441850818988,1e-05,0.1,1.0,48,0,48,0,,,,
3207,2,A,A,400,False,8,6,491.553125,-129.71135156249994,0.38,12.216552734375,0.41574421525001526,0.6769812978587271,72.16912466896264,0.00011721797557006389,1e-05,0.1,1.0,43,7,36,0,,,,
3208,3,B,B,264,False,6,8,514.09375,-119.84061718749997,0.39,47.10493850708008,0.7551157474517822,0.6553852969568121,78.37692342006079,0.000416418308626881,1e-05,0.1,1.0,36,5,31,0,,,,
3209,0,A,A,376,False,8,7,479.94999999999993,-120.19811718749996,0.39,-10.371112823486328,0.5005938410758972,0.653011752941995,40.01586457759764,0.0003807392744282369,1e-05,0.1,1.0,52,6,46,0,,,,
3210,1,B,A,264,False,8,5,-507.63671875,-119.79948437499998,0.39,12.052688598632812,0.48520800471305847,0.6257485039170151,58.93768902639142,0.00036850946195407855,1e-05,0.1,1.0,33,4,29,0,,,,
3211,2,A,B,256,False,6,8,-502.24921875,-119.59576562499998,0.39,1.779151201248169,0.36630794405937195,0.7186278860297471,22.601104246024892,0.00033333384531150753,1e-05,0.1,1.0,29,4,25,0,,,,
3212,3,B,A,265,False,8,5,-509.4953125,-118.98029687499995,0.39,6.464918613433838,0.4499855935573578,0.695453543405146,31.32116946537581,0.00030945179269413877,1e-05,0.1,1.0,39,5,34,0,,,,
3213,0,A,A,357,False,8,6,508.059375,-108.77264843749995,0.4,-13.01142406463623,0.4762061834335327,0.6648457424225116,36.284209998590306,0.00028716613120028766,1e-05,0.1,1.0,37,3,34,0,,,,
3214,1,B,A,280,False,8,4,-529.96875,-119.36508593749997,0.39,16.845008850097656,0.3874354064464569,0.7522087493974151,61.69342748687074,0.0002894993102753549,1e-05,0.1,1.0,22,1,21,0,,,,
3215,2,A,A,273,False,8,6,514.7046875,-109.44379687499995,0.4,5.954451084136963,0.3860017657279968,0.7567938595791074,19.609113434157347,0.00026227827777268925,1e-05,0.1,1.0,34,4,30,0,,,,
3216,3,B,A,428,False,8,6,-527.0234375,-119.90493749999996,0.39,23.05868148803711,0.7499854564666748,0.5643568815975427,54.02303194495293,0.0002616874047007012,1e-05,0.1,1.0,66,8,58,0,,,,
3217,0,A,B,308,False,5,8,-511.6328125,-120.06831249999996,0.39,-28.51445198059082,0.6269604563713074,0.5089860793496527,61.395365035516626,0.0002370276459245296,1e-05,0.1,1.0,35,9,26,0,,,,
3218,1,B,A,331,False,8,6,-498.95937499999997,-120.11418749999999,0.39,-10.610416412353516,0.5716336965560913,0.6750673270119089,73.65803781297181,0.00022349825197912103,1e-05,0.1,1.0,35,3,32,0,,,,
3219,2,A,A,307,False,8,6,514.3984375,-109.92266406249999,0.4,1.8242288827896118,0.47795864939689636,0.7527078385464847,20.85816768457962,0.0002049275984662634,1e-05,0.1,1.0,32,1,31,0,,,,
3220,3,B,B,309,False,7,8,516.3859375,-99.53817968749998,0.41,-16.048917770385742,0.5066644549369812,0.6770499774494625,94.83105281172436,0.00020431242117124383,1e-05,0.1,1.0,41,6,35,0,,,,
3221,0,A,B,325,False,5,8,-525.82421875,-99.6612421875,0.41,-78.04252624511719,0.47930312156677246,0.6530907325446605,131.86225020976931,0.00023910774856319818,1e-05,0.1,1.0,25,4,21,0,,,,
